ID,Question_ID,Question_Title,Question_Asked_Year,Question_Asked_Month,Question_Asked_Day,Question_Asked_Hours,Question_Asked_Minutes,Question_Asked_Seconds,Question_Inserted_At
8770001,32949206,How to implement number field in swift programming?,2015,10,5,12,55,29,2026-01-28 04:33:42.648274+00:00
8770002,32949203,Jquery UI DatePicker Restrict Set Of Date,2015,10,5,12,55,24,2026-01-28 04:33:42.654962+00:00
8770003,32949201,query retuerning Resource id #10,2015,10,5,12,55,17,2026-01-28 04:33:42.662365+00:00
8770004,32949198,AJAX only dynamic paper-tabs,2015,10,5,12,55,11,2026-01-28 04:33:42.669597+00:00
8770005,32949197,How to integrated payment gateway in my form,2015,10,5,12,55,10,2026-01-28 04:33:42.678104+00:00
8770006,32949195,JS can't calculate 2 values,2015,10,5,12,54,59,2026-01-28 04:33:42.687734+00:00
8770007,32949192,Azure Mobile engagement vs Mobile services,2015,10,5,12,54,39,2026-01-28 04:33:42.694886+00:00
8770008,32949191,Parse SQL queries with python,2015,10,5,12,54,36,2026-01-28 04:33:42.701640+00:00
8770009,32949190,List to JSON Object,2015,10,5,12,54,28,2026-01-28 04:33:42.708947+00:00
8770010,32949189,Using navigation bar on tab bar controller,2015,10,5,12,54,28,2026-01-28 04:33:42.716102+00:00
8770011,32949188,Background script to send notifications in php,2015,10,5,12,54,24,2026-01-28 04:33:42.723221+00:00
8770012,32949186,What is happening with my reference variables?,2015,10,5,12,54,19,2026-01-28 04:33:42.730345+00:00
8770013,32949182,Facing type mismatch error in IE8 during jquery autocomplete,2015,10,5,12,54,12,2026-01-28 04:33:42.737330+00:00
8770014,32949178,acts_as_list inside acts_as_tree,2015,10,5,12,53,55,2026-01-28 04:33:42.744567+00:00
8770015,32949173,JS Smooth Scroll not working with tabs,2015,10,5,12,53,35,2026-01-28 04:33:42.751627+00:00
8770016,32949171,Apache POI Excel Table-TotalsRow,2015,10,5,12,53,30,2026-01-28 04:33:42.763485+00:00
8770017,32949168,What's the difference between Incremental development and Staged delivery?,2015,10,5,12,53,24,2026-01-28 04:33:42.772195+00:00
8770018,32949448,VB.net SUM :error Index was outside the bounds of the array,2015,10,5,13,6,37,2026-01-28 04:33:43.722927+00:00
8770019,32949447,Ruby prints blank after writing lines,2015,10,5,13,6,36,2026-01-28 04:33:43.730313+00:00
8770020,32949446,Automating domain adding and verification steps to use Google Calendar's Push notifications,2015,10,5,13,6,32,2026-01-28 04:33:43.737323+00:00
8770021,32949441,Touch doesn't work Xcode 7 iOS simulator 9,2015,10,5,13,6,19,2026-01-28 04:33:43.744441+00:00
8770022,32949440,How to reply to Push Notification like Skype is doing? [closed],2015,10,5,13,6,7,2026-01-28 04:33:43.752178+00:00
8770023,32949439,Bootstrap 3 separate buttons same size?,2015,10,5,13,6,3,2026-01-28 04:33:43.759014+00:00
8770024,32949436,Push notifications,2015,10,5,13,6,2,2026-01-28 04:33:43.766074+00:00
8770025,32949430,CMake ADD_CUSTOM_COMMAND with unknown output files,2015,10,5,13,5,48,2026-01-28 04:33:43.773429+00:00
8770026,32949426,Read hive table avro data from Presto,2015,10,5,13,5,39,2026-01-28 04:33:43.781334+00:00
8770027,32949419,Any particular reason why this switch returns undefined?,2015,10,5,13,5,22,2026-01-28 04:33:43.787900+00:00
8770028,32949417,IBM JDK 7 SSL connection not working,2015,10,5,13,5,15,2026-01-28 04:33:43.795314+00:00
8770029,32949416,How to implement multi file appender in log4j2,2015,10,5,13,5,14,2026-01-28 04:33:43.802498+00:00
8770030,32949412,How to evaluate a NA value in an if statement in R?,2015,10,5,13,5,3,2026-01-28 04:33:43.809573+00:00
8770031,32949410,Regular expression for match sentences not starts with specified prefix,2015,10,5,13,4,56,2026-01-28 04:33:43.817050+00:00
8770032,32949407,File is not read (ifstream),2015,10,5,13,4,49,2026-01-28 04:33:43.824563+00:00
8770033,32949405,LINQ code to combine two database tables?,2015,10,5,13,4,31,2026-01-28 04:33:43.831549+00:00
8770034,32949403,Array initialization,2015,10,5,13,4,27,2026-01-28 04:33:43.838267+00:00
8770035,32949399,Error while building for iOS from Unity in Xcode 7,2015,10,5,13,4,18,2026-01-28 04:33:43.845151+00:00
8770036,32949388,Java: String.getBytes(Charset) Vs. Charset.encode(String) for use with OutputStream,2015,10,5,13,3,54,2026-01-28 04:33:43.852341+00:00
8770037,32949384,Programmatically delete custom phone labels,2015,10,5,13,3,45,2026-01-28 04:33:43.858964+00:00
8770038,32949382,How to get Exchange Identity Token in JSON?,2015,10,5,13,3,40,2026-01-28 04:33:43.866046+00:00
8770039,32949375,VBA: Replace Part of Time String,2015,10,5,13,3,17,2026-01-28 04:33:43.872771+00:00
8770040,32949374,Force Email Verification For New Signup With Google Identity Toolkit,2015,10,5,13,3,16,2026-01-28 04:33:43.879484+00:00
8770041,32949371,Alamofire - save data in stored properties,2015,10,5,13,3,11,2026-01-28 04:33:43.886162+00:00
8770042,32949369,How can I validate indexed properties of JavaBean with Hibernate validator?,2015,10,5,13,3,8,2026-01-28 04:33:43.892916+00:00
8770043,32949366,Step by Step validating jquery-steps form with bootstrap validator,2015,10,5,13,2,54,2026-01-28 04:33:43.899502+00:00
8770044,32949364,Variable is local & global scope in a Python function,2015,10,5,13,2,44,2026-01-28 04:33:43.906120+00:00
8770045,32949362,Validation of Form in drop down (<select> tag) in Angular JS,2015,10,5,13,2,41,2026-01-28 04:33:43.912808+00:00
8770046,32949357,PJSUA2 - Recording call audio to wav file,2015,10,5,13,2,25,2026-01-28 04:33:43.920179+00:00
8770047,32949356,Javascript Ajax Post wrapper,2015,10,5,13,2,21,2026-01-28 04:33:43.926983+00:00
8770048,32949355,"Entity Framework Code First Approach getting error : ""The underlying provider failed on Open""",2015,10,5,13,2,19,2026-01-28 04:33:43.934013+00:00
