ID,Question_ID,Question_Title,Question_Asked_Year,Question_Asked_Month,Question_Asked_Day,Question_Asked_Hours,Question_Asked_Minutes,Question_Asked_Seconds,Question_Inserted_At
11230001,40656935,How to log WebLogic startup time?,2016,11,17,14,3,59,2026-01-29 04:20:32.817718+00:00
11230002,40656931,jquery ajax file upload with progressbar uploading same file multiple times,2016,11,17,14,3,44,2026-01-29 04:20:32.824749+00:00
11230003,40656929,Android PopupMenu opening on wrong positions,2016,11,17,14,3,37,2026-01-29 04:20:32.831699+00:00
11230004,40656927,Align baselines with characters in large line heights with Text Kit,2016,11,17,14,3,32,2026-01-29 04:20:32.838352+00:00
11230005,40656926,Retrofit generic type call method,2016,11,17,14,3,21,2026-01-29 04:20:32.846560+00:00
11230006,40656925,Steps for creating an optimizer on TensorFlow,2016,11,17,14,3,21,2026-01-29 04:20:32.853222+00:00
11230007,40656924,"pointer variable of class 'Entity' within class 'Component', gives errors even though 'Entity.h' has been included",2016,11,17,14,3,17,2026-01-29 04:20:32.862748+00:00
11230008,40656919,Faster alternative than loop through list to specify non unique values and their position,2016,11,17,14,2,55,2026-01-29 04:20:32.869393+00:00
11230009,40656916,Quit error Internet Explorer Window,2016,11,17,14,2,38,2026-01-29 04:20:32.876204+00:00
11230010,40656913,Upload a dataset to github,2016,11,17,14,2,35,2026-01-29 04:20:32.882812+00:00
11230011,40656911,Primefaces PickList Ajax notfiring on transfer event to bean,2016,11,17,14,2,31,2026-01-29 04:20:32.890697+00:00
11230012,40656910,Inserting multiple data tables from stored procedure into strongly typed/named dataset,2016,11,17,14,2,30,2026-01-29 04:20:32.897586+00:00
11230013,40656906,SQL Server - Issue with UPDATE inside while loop in a function?,2016,11,17,14,2,13,2026-01-29 04:20:32.905025+00:00
11230014,40656904,Set up a local/remote test server to automatically run automated Robotium tests in Android studio using a Task Schedular,2016,11,17,14,2,12,2026-01-29 04:20:32.912796+00:00
11230015,40656902,Replace deprecated gets(),2016,11,17,14,2,9,2026-01-29 04:20:32.920222+00:00
11230016,40656900,"Is there a way to extract the css and javascript files used on a website, with WKWebView?",2016,11,17,14,2,2,2026-01-29 04:20:32.926920+00:00
11230017,40656899,Is there Axure RP alternative [closed],2016,11,17,14,1,33,2026-01-29 04:20:32.933831+00:00
11230018,40656898,two different subjects use one table,2016,11,17,14,1,31,2026-01-29 04:20:32.940767+00:00
11230019,40656896,creating and destroying shieldUI widgets,2016,11,17,14,1,29,2026-01-29 04:20:32.947259+00:00
11230020,40656892,TextureView Align Parent Right Programmatically,2016,11,17,14,1,21,2026-01-29 04:20:32.953948+00:00
11230021,40657241,Error with contour plot ggplot2,2016,11,17,14,1,10,2026-01-29 04:20:32.960856+00:00
11230022,40656890,Javascript merge two objects based on key,2016,11,17,14,1,5,2026-01-29 04:20:32.967539+00:00
11230023,40656887,how to run sql query on all column data and export result to csv -in c#,2016,11,17,14,1,1,2026-01-29 04:20:32.974361+00:00
